Federal Provider Number,Percentage of high risk long-stay residents with pressure ulcers,Percentage of long-stay residents assessed and appropriately given the pneumococcal vaccine,Percentage of long-stay residents assessed and appropriately given the seasonal influenza vaccine,Percentage of long-stay residents experiencing one or more falls with major injury,Percentage of long-stay residents who have depressive symptoms,Percentage of long-stay residents who lose too much weight,Percentage of long-stay residents who received an antianxiety or hypnotic medication,Percentage of long-stay residents who received an antipsychotic medication,Percentage of long-stay residents who were physically restrained,Percentage of long-stay residents whose ability to move independently worsened,Percentage of long-stay residents whose need for help with daily activities has increased,Percentage of long-stay residents with a catheter inserted and left in their bladder,Percentage of long-stay residents with a urinary tract infection,Percentage of low risk long-stay residents who lose control of their bowels or bladder,Percentage of short-stay residents assessed and appropriately given the pneumococcal vaccine,Percentage of short-stay residents who made improvements in function,Percentage of short-stay residents who newly received an antipsychotic medication,Percentage of short-stay residents who were assessed and appropriately given the seasonal influenza vaccine
425054,5.538462,100.0,96.613191,3.984061,0.0,7.380951,16.856492000000006,8.401639,0.0,40.16780900000001,20.89202,2.055508,0.20747,54.71698000000001,97.505671,61.67782,0.740743,94.255319
425055,14.814813,98.924731,100.0,3.225807,1.169591,4.046243,18.579237,19.67213,0.0,22.854847,13.414634,0.91611,1.7241380000000002,56.896553,94.039735,61.907077,0.990099,85.628743
425061,11.290324,98.437501,98.604651,1.041666,0.0,18.181821,19.662921,10.169494,1.041665,14.713325,15.853658,0.798517,1.785713,62.686566000000006,91.729325,76.296885,0.0,85.25641
425062,6.666666,86.875,98.108108,1.875001,3.071674,9.67742,20.189277,6.716417999999999,0.31250100000000003,26.584841,11.041009,1.1271520000000002,0.638979,48.863636,54.395603,63.045802,0.0,54.883721
425063,3.503184,99.264706,93.952484,5.882354,0.0,2.686567,8.797656,3.439804,0.0,46.003731,23.493978,0.166853,2.985073,60.76923100000001,95.652171,51.28113,2.247189,90.277778
425064,9.473686,100.0,100.0,2.531644,0.478468,8.035713000000001,19.396553,11.111111,0.0,0.685479,3.553297,1.284167,1.310041,40.47619,100.0,82.02852800000002,1.0989,100.0
425067,7.3791350000000016,99.61759,100.0,8.795413,2.904566,6.843267999999999,25.208334,7.675439999999999,0.0,9.074149,7.8299759999999985,1.096078,3.448274,34.196893,91.525423,79.604135,1.098902,90.361446
425068,11.336032,95.795796,93.931398,0.0,1.986756,10.139859,21.474358,17.647059,2.702701,12.233257,19.387756,0.224243,5.1948050000000014,66.05504499999999,44.318181,53.212189,3.999999,41.891892
425071,1.587302,100.0,100.0,4.336042,0.0,3.205127,20.783133,12.394366,0.0,34.695844,13.141025,1.601371,4.624278,57.352941,99.214658,69.421272,5.529953,99.137931
425075,7.456144,100.0,99.665552,7.380075,12.840467,9.649123,13.944223,9.225093,0.0,36.961509,18.595042000000007,1.985142,4.0322559999999985,65.714286,99.239545,74.37951,0.5221939999999999,87.188612
425077,4.868913,100.0,98.360656,2.292264,1.47929,10.38062,41.37931,17.45562,0.0,27.52322,19.413918,0.44618,4.075236,61.290323,91.515152,72.547248,0.0,78.666667
425078,7.926830000000002,99.056604,98.770492,4.71698,0.0,11.734693,11.167512,16.190476,0.0,30.039182,13.888889,1.338037,13.744076000000002,41.93548300000001,96.626506,86.013159,1.384082,91.414141
425080,4.568527,100.0,95.138889,5.660378,0.0,6.3725489999999985,31.555555,19.455253,0.377358,11.90111,6.8062830000000005,3.3747580000000004,5.327868,42.528737,99.221789,92.56371,8.426969,92.765957
425081,4.545453,98.014442,95.409836,2.527078,4.235727,7.169809,21.052631,23.034737,0.0,21.588916,9.343936,0.505015,2.048419,66.350714,81.767958,80.09655,1.960784,92.857143
425082,8.737865,91.585127,92.45614,0.0,0.894857,6.339471,23.379172,19.333333,0.0,58.912776,24.654377,0.730001,2.240324,42.857142,63.425929,56.641102,2.3148150000000003,50.352941
425084,11.282053,76.771654,91.12628,4.72441,3.3898300000000003,6.8627449999999985,16.888889000000002,13.65462,0.0,7.729589999999999,12.682929,0.5909220000000001,3.004293,56.81818199999999,57.216053,50.61401,1.951217,61.402157
425085,13.259669,97.044335,96.803653,1.970443,0.0,8.333333,15.306121,19.45946,0.0,23.173911,20.13889,1.374201,4.020098,70.37037099999998,92.996108,61.157973,4.580152,95.283019
425086,9.146344,100.0,99.578059,7.853402,0.0,2.923978,17.801047,9.473685,0.0,6.978851,5.6179760000000005,0.0,1.16959,73.913046,91.0,79.21690600000002,0.0,77.300613
425088,7.092202,93.203885,91.304348,2.912621,0.0,11.111109,18.449199,5.925928,0.0,24.821592000000006,14.555257999999998,3.344688,5.1136370000000015,72.727273,61.12084300000001,59.975138,0.571429,40.90150300000001
425089,10.084034,99.616859,95.286195,2.298851,1.600003,9.036146,24.120601,19.67213,0.0,47.449469,24.175824,3.980722,1.574804,78.947369,85.80645,51.642873,1.0989,80.769231
425090,8.461539,56.45645699999999,85.522788,3.3033050000000004,2.614379,7.089552,25.605534,12.977098,0.900902,19.013118,13.899615,3.63106,3.846155,58.42696700000001,22.807019,40.336347,3.488371,31.730769
425091,10.000001,93.625497,89.454545,3.18725,6.837607000000001,15.025907,42.129627,20.574164,0.0,48.835595,14.795917,1.1045459999999998,1.339285,70.37037,88.941177,25.993954,1.648353,83.892617
425093,8.239699,100.0,95.912807,3.160918,1.597443,5.61056,22.093023,24.398625,0.0,32.886776,15.658363,2.6892970000000003,8.928571,66.265062,81.021899,73.327955,4.545452,91.666667
425095,16.279069,99.668874,99.107143,2.980132,0.0,9.338519,18.587362,24.100722,0.0,23.946472,12.840467,2.636018,0.343642,45.652177,99.564269,62.883667,0.772201,88.339223
425096,7.821231,92.760179,96.616541,0.904976,1.999998,4.081633999999998,22.549019,13.186813,0.0,31.426976,19.653178,0.0,1.408451,58.82353000000001,89.825583,43.937918,1.162793,90.406977
425097,3.5714300000000003,100.0,98.4,1.7094029999999998,0.0,8.080808,28.440367,2.857143,0.0,31.577401,12.871289,0.0,5.607476,58.139534,100.0,76.951642,2.469136,94.512195
425100,10.498685,84.666668,94.54191,1.555555,1.160093,5.149053,16.927081,12.76102,0.0,33.389612,24.147729,1.071156,3.669724,63.46154,93.269229,74.069298,2.051281,87.301587
425102,10.942252,99.520384,96.40592,4.796164,4.639175,14.171125,27.248676,32.132964,0.0,19.573106,8.923075,0.180211,2.66344,53.846155,62.179486,66.641738,7.142859,68.05555600000001
425104,13.122172,46.443513,89.433962,3.3472760000000004,13.122173000000002,8.796297000000003,14.746546,12.807879,0.0,17.039291,20.224718,2.876721,1.260502,41.07143,50.769231,66.741113,3.333333,51.082251
425105,20.535715,94.516126,86.322188,0.967741,15.073527,5.859375,18.213058,1.593623,0.0,12.48362,11.574073,0.0,0.363636,59.375,88.32599300000003,73.882173,0.0,86.295503
425106,5.384613,98.830408,98.898072,3.801169,5.23077,7.352942,21.305844,10.126582,0.0,33.312538,15.916956,0.0,0.0,56.382978,92.117467,78.658625,1.162791,92.056738
425107,9.354119,96.463654,95.152603,2.357565,2.155174,8.686442,14.519427,9.713024,0.0,42.345627,18.987339,0.246822,1.221997,64.347827,53.40206,79.198881,0.993376,73.69439100000002
425109,9.433961,100.0,93.965517,5.399061,0.0,3.571432,21.158688,6.716419,0.0,25.236782,13.404828,0.258898,5.08906,40.495866,99.136069,78.428589,2.135232,85.831622
425110,7.407407000000001,99.13232,97.741273,7.3752710000000015,2.521008,5.925925,14.153131,10.262529,0.0,16.533533,12.315273,0.0,1.839081,38.129496,86.082472,95.37551,0.0,86.666667
425111,10.218979,100.0,99.778761,5.249346,0.0,14.114112,22.160664,10.764873,0.0,9.639503,7.100589,1.583695,4.8158629999999985,64.999999,99.499999,59.26113,1.550388,92.527473
425112,7.4193539999999985,83.91089000000002,96.651786,2.227722,0.0,9.139785,19.8939,13.756613,0.0,16.077298000000006,12.82799,1.833571,4.5,48.818897,53.79877,76.229559,1.250002,76.50485400000002
425113,8.383233,100.0,99.593496,2.926827,0.0,4.9723739999999985,18.947370000000006,16.176470000000002,0.0,28.283714,14.124295000000002,0.344329,1.530614,42.5,100.0,82.464115,4.081633999999998,97.826087
425115,12.621362,100.0,98.473282,0.0,0.0,6.763286999999999,10.045662,18.048781,0.0,8.842699,6.060606,1.397487,11.374406,68.292681,85.26315600000002,68.63505,3.921569,82.14285699999998
425116,15.311004999999998,98.891966,97.65625,2.493076,0.0,7.421874000000001,15.850144,6.101693,0.554018,5.767388,8.362372,0.490644,1.50376,47.619047,86.15751800000002,84.89893000000002,0.4255310000000001,79.777778
425117,8.571431,96.282531,96.969697,1.115243,4.615385,9.302323,9.704644,21.153847,0.0,18.002485,11.555557,0.725195,4.508196,69.333334,48.132779,63.54521,4.1666690000000015,53.586498
425118,6.122448,100.0,100.0,1.020409,4.132231,7.598783,24.250682,10.062894,0.0,15.852023999999998,12.913906,0.194698,1.988635,67.021276,98.425196,100.0,0.0,90.714286
425119,8.455883,96.046514,98.29222,1.39535,3.170029,2.666666,16.040098,7.00637,0.0,57.009333,30.844155,1.375212,2.8011220000000003,52.631577,76.712328,52.757293,1.010102,63.13559300000001
425121,10.191084,95.983936,95.697074,4.016066,2.396515,8.250001,25.055929000000006,19.402985,0.0,21.905468,16.290729000000002,0.437924,1.999999,42.148761,80.232562,80.721946,1.519756,82.601054
425127,7.246374,71.299092,93.112245,1.81269,1.650165,2.711862,12.913907,11.290325,0.0,43.454436,15.901061,1.478647,3.395061,66.666667,91.525423,63.9543,3.499997,84.927536
425128,11.232877,98.942916,97.402597,3.594079,2.102802,8.564233,26.363636,10.25057,0.0,15.485523,12.623762,1.6142379999999998,10.232559,63.120566,84.968355,74.928115,0.0,77.39520999999998
425129,12.041884,93.090911,97.009967,2.181818,0.403226,6.008583,14.634147,12.204725,0.0,26.268898,10.091744,1.7453880000000002,3.731344,51.219513,83.67347,72.035205,2.857143,84.88665
425131,17.209303,95.539034,96.496815,4.089221,0.0,8.606558999999999,20.553358,15.354331,0.0,21.398042,18.483413,1.237311,2.692308,37.313434,88.416077,74.983889,2.608693,96.185286
425138,12.096773,98.84058,98.153034,4.347826,0.0,6.319703,31.448763,23.974764,0.0,8.005334,9.25267,2.059277,0.0,49.999998,68.92052199999999,58.435586,1.605505,53.655793
425139,4.38247,87.1875,96.910112,2.812498,4.6357610000000005,6.463881,21.223021,13.013698,0.0,35.686869,14.181820000000002,0.327138,0.327869,57.534247,60.431656,77.568647,2.032521,51.264368
425140,7.931036,98.637602,92.926829,2.997274,0.911854,3.363915,13.095238,17.987806,0.0,33.145466,18.266255,0.869232,1.396647,87.34177199999998,75.443037,63.95625500000001,1.10497,71.987952
425142,9.424086,89.610389,83.870968,8.65801,4.950493,8.994709,25.388602,14.473684,0.0,24.102904,9.895831,1.7355630000000002,0.0,49.999999,77.262693,87.179076,1.199998,65.05494499999999
425143,11.162793,41.811847,84.662577,3.48432,0.0,6.048387,20.289855,17.582416000000002,0.0,66.7189,34.567902000000004,0.768674,5.384617,48.71795,21.576763,62.656455,0.0,51.046025
425145,10.852712,92.125986,92.982456,2.952755,5.165289,7.207209,14.757709,21.710526,0.0,29.679172,19.999999,0.724266,4.2,51.666668,71.807227,55.553289,0.438597,76.41129000000002
425146,5.945946,96.287705,94.197292,2.320185,0.0,9.473686,17.336683999999998,22.113021,0.0,32.50301,16.010502,1.679882,10.451309,75.53191600000002,99.305556,65.483985,2.597402,95.567376
425147,13.7931,96.376812,88.679245,7.246378,0.819672,14.545453,21.739132,10.769234,0.0,29.772523,16.037739000000002,2.661047,3.007517,3.125,86.187845,71.906246,2.816902,86.16188000000002
425150,0.0,100.0,98.507463,7.547172,2.000001,0.0,15.789473999999998,13.46154,0.0,3.926743,7.894736999999999,0.0,5.882353,57.142859,100.0,80.676548,0.8264469999999999,99.530516
425154,6.190476,100.0,99.130435,2.50896,0.0,9.999999,19.74249,18.215615,0.0,38.910661,14.572864,0.0,1.811595,60.439561,97.628457,78.123013,1.342281,98.555957
425155,10.000001,86.401674,89.411765,0.627618,0.442479,3.816795,24.703088,22.706421,0.0,25.031486,15.598887,1.955421,1.769911,57.812503,44.859811,76.346352,0.431034,49.074074
425156,15.053763,98.648649,98.795181,0.0,7.5829369999999985,9.90099,18.840579,9.389672,0.0,26.115569,16.000002,0.91441,2.764977,83.333334,90.590406,70.41783199999998,2.721089,88.02395200000002
425157,3.864733,100.0,97.777778,3.00429,0.0,7.246377000000002,21.333335,8.612441,0.0,16.587088,11.330051,1.45154,4.147467,88.46153699999998,97.24771,92.084463,0.0,92.105263
425158,7.024794,31.818183,91.814947,4.545457,4.08922,3.265304,21.73913,21.888412,2.797204,29.261828,13.389119,0.7695350000000001,1.798562,56.578948,21.81818,61.751708,7.894738,23.225806
425159,11.188811,99.512196,85.258964,3.414635,1.047121,6.547618,13.368985999999998,5.555554,0.0,15.398484,11.864404,0.6616890000000001,1.086957,43.750001,95.386905,82.078885,1.445782,92.837466
425160,8.46154,100.0,97.674419,3.896102,6.849316,0.0,25.000001,12.987013,0.0,55.332,32.954543,2.335029,8.552633,60.000001,92.376684,61.600209,0.666667,73.217726
425163,18.556701,99.604742,96.959459,2.766797,1.351352,11.344537,20.948617,7.772021,0.0,26.222257,18.000002,2.780961,2.941175,74.418604,86.00823000000003,71.50057,4.237287,81.589958
425165,7.777777,83.168317,93.47181,3.960394,2.857145,6.934307,18.707481,12.547529,0.990098,31.179418,15.352697,1.2682950000000002,5.653708999999999,88.571427,58.536585,76.944151,2.189781,64.349376
425168,15.517244,100.0,97.740113,0.67114,0.0,10.185185,14.529916,9.523812,0.0,12.989348,15.476189000000002,0.0,0.0,54.166665,98.809523,68.25917,3.260868,92.763158
425169,19.008266,91.169978,87.593985,3.752759,1.03627,13.365155,18.693692,23.85542,0.0,40.050913,18.7013,1.542442,1.168225,41.095891,62.52465400000001,48.240423,1.310044,58.89830500000001
425170,9.803922,99.742268,100.0,2.061855,0.279329,8.611112,17.119566,18.639052,0.0,9.981539,5.128204,0.801181,2.902376,57.419355,72.22222099999998,38.776931,1.149426,73.362445
425171,8.988763,99.426933,91.943128,1.14613,16.060607,7.947022,14.420063,9.567902,0.286533,26.197213,19.133574,0.188914,1.510574,57.692308,76.712329,70.776884,0.0,59.615385
425172,11.885246,89.399295,88.196721,0.0,0.7751939999999999,10.074627,10.035839,9.961686,0.0,37.371587,14.615387,0.817623,7.352941,64.000002,70.697673,63.617069,0.0,56.502242
425173,6.930695,76.033057,99.6139,4.545456,2.978723,7.614214,20.737326,17.647059,0.413222,13.862398,9.999999,0.0,4.072396,50.847457,72.536689,95.032534,2.547771,73.179396
425174,7.659575999999999,97.416019,89.260143,5.1679580000000005,1.933703,6.666668,29.378531,13.455656,0.775196,26.003411,17.161717000000003,1.368065,6.010929,45.454548,93.43434,79.451437,2.000001,86.363636
425175,6.550218,32.176656,81.74386899999998,3.4700300000000004,2.517988,5.323194,26.35135,12.999998,0.0,31.528152,20.274915,3.464198,5.281693,68.235292,56.140351,67.660433,2.391303,51.916758
425176,8.482145,100.0,99.68652,5.263159,0.0,5.479453,12.828946,8.802817,0.0,6.37665,7.806692,0.7841859999999999,2.397259,54.0,98.57143,69.576215,1.052633,97.826087
425179,8.376963,98.93993,100.0,2.826853,4.029302,11.261259,34.763948,22.348483,1.413427,27.292307,20.29703,2.311768,1.845019,29.333333000000003,81.118877,70.896214,0.0,81.94444399999998
425287,10.0,68.92857099999999,95.483871,3.214285,1.626015,3.62319,23.381296,21.702128,0.0,29.667593,11.442787,1.720813,1.43885,36.842105,31.660233,32.484144,0.671141,44.583333
425288,13.618676999999998,93.150685,75.288684,0.821917,4.437869999999998,9.667673,22.155686,20.875421,0.0,30.089367,23.255811,0.601642,0.276243,63.565891,80.985916,70.13339,2.545456,69.282137
425289,6.666664,69.33333499999999,94.583333,4.888891,4.639176,12.352943,17.977529,11.374409,0.0,36.18298,23.71795,4.849566,3.65297,74.35897299999998,30.278231,83.59043199999998,2.061856,45.0
425290,10.344829,100.0,96.575342,3.004291,0.0,5.660377,24.479166,18.181817,0.0,23.030322,18.750001,0.320518,3.499998,65.740741,92.592592,74.997692,2.702703,75.37993900000002
425293,8.66426,99.430198,95.728643,2.279201,0.0,12.709028,23.510969,18.507461,1.709401,16.601535000000002,16.932907,1.973363,5.105105,52.830188,83.687943,88.165801,4.054055,88.484848
425294,14.948453,93.979934,98.198198,8.361207,0.0,5.882355,23.481781,11.940301,0.0,34.17668,22.222221,1.976157,0.0,42.045454,68.649883,69.657044,2.165354,78.740157
425295,9.473685,99.163179,94.216418,2.092051,31.807781,13.151363,21.308017,17.400882,0.20920500000000006,22.558917,19.437939,0.205325,7.862411,76.229507,77.18310100000002,77.959475,2.030456,77.974684
425296,11.913356,94.929577,93.333333,2.816903,3.378379,6.666666,17.378049,17.080745,0.0,53.94995400000001,20.703126,2.550348,0.58997,46.80851,69.931661,63.884126,1.2195129999999998,74.04063199999999
425298,12.500001,100.0,100.0,4.651159,0.632911,4.724409,26.315788,28.930817,1.16279,6.184908999999998,6.4000010000000005,0.454699,0.602409,45.901639,87.14653100000002,83.328115,2.459017,91.814947
425300,5.050506,99.633699,94.520548,2.564102,1.532567,4.938274,16.26984,7.865171000000001,0.0,14.309892,12.918662,0.0,5.303032,37.078654,67.34694,81.988956,5.454546,79.518072
425302,11.923076,92.592593,96.195652,2.777776,0.0,9.964416,26.710098,15.625001,0.0,39.40052,17.928286,2.4573240000000003,1.010101,54.385966,64.572863,61.779317000000006,2.898551,73.182957
425303,7.262567999999999,77.734374,88.07947,3.125001,0.0,4.4776120000000015,33.187771000000005,30.593607,0.0,16.768445,20.642203,1.7423830000000002,3.070176,44.871793,23.664123,36.758019,0.0,21.670429
425305,15.086206,100.0,98.113208,3.956833,0.80645,11.842104,23.529413,16.731517,0.0,12.214462,8.97436,3.641972,2.61194,71.249999,86.56914599999998,85.82959100000002,1.818179,80.125
425306,8.333335,100.0,95.973154,4.255319999999998,3.100775,5.504587,33.858267,16.521738,0.0,23.278722,14.173229999999998,1.2010040000000002,1.626016,64.999998,93.333332,67.734443,0.0,98.571429
425307,12.500001,100.0,100.0,9.52381,4.310346,14.851484,23.584904,16.528925,4.761908999999998,9.232911,20.212767000000003,1.717163,0.0,62.499997,97.826087,68.961821,1.769912,98.265896
425308,8.904108,92.857143,93.571429,1.190475,0.0,10.243906,44.49761,19.38326,0.0,33.636992,16.201119,0.728445,10.483869,41.176469,43.582088,63.712099,1.169591,50.299401
425310,17.592592,92.779783,96.275072,1.444043,1.619433,9.836065,15.151514,14.410479,0.0,44.301592,19.730944,0.205736,1.945526,65.217391,55.999999,90.007768,0.0,67.44185999999999
425311,13.615025,97.338403,83.150183,4.56274,0.0,20.704846,21.686748,15.564201999999998,0.0,14.675938,14.349779000000002,3.535514,9.958507,66.17647,84.438549,84.669498,1.451187,87.85714300000002
425312,11.16505,85.611512,95.876289,0.359711,3.174604,12.359551,6.909092,3.396228,0.0,20.715157,17.131473,1.231664,2.222222,40.206185,65.934067,71.012917,0.0,79.545455
425314,8.450703,78.92562099999998,97.04797,4.132233,1.8018,15.121951,22.16981,20.353983,0.413222,12.589257,9.047619,0.291644,0.8510639999999999,77.777778,81.5873,77.873705,1.324502,89.041096
425316,9.803921,94.117649,97.619048,14.705881,2.29885,20.000002,32.258065,17.894737,2.941175,16.630523999999998,26.966291,3.119758,2.380952,32.14286,76.470586,62.767042,0.0,69.230769
425317,12.318841,98.830409,95.287958,4.678361,11.920531,19.642859,19.68504,25.157233,2.9239740000000003,18.114927,10.92437,0.696635,3.225806,48.837209,80.808081,89.063412,3.921569,76.233184
425320,5.705707,99.803536,96.812081,5.108054,0.0,3.526449,21.296296,15.415818,0.0,19.256854,12.796207,2.241167,2.953587,52.884615,97.93956,81.978042,1.521741,87.76315799999998
425321,13.0829,97.26891,97.769517,2.836135,0.828401,9.290322,26.397147,16.774196,0.94538,12.239445,13.396481,1.994538,3.699672,45.606695,82.482597,59.915986,1.5296379999999998,84.40678
425322,2.469135,100.0,82.554517,7.744109,0.0,4.761906,27.272729,11.604096,0.0,14.08518,5.462184,6.238852,5.944057,64.36781500000001,95.862764,63.877942,1.549297,92.445703
425323,15.606936,98.666667,96.043165,2.222219,3.015075,6.989249000000001,18.750002,10.267857,0.0,28.269657,9.139785,1.054466,4.950495,44.642856,96.960486,82.571844,2.285714,88.736264
425324,8.51852,100.0,97.179487,4.424779,2.258064,5.533599,27.06767,17.177916,0.0,31.217777,10.424712,2.067144,3.3742330000000003,49.13793,98.705881,47.324052,0.621119,90.384615
425325,0.0,98.148149,100.0,14.814816,0.0,3.260868,16.326531,2.777776,0.0,37.791724,37.142858,0.0,5.882354,10.25641,91.025639,69.602527,0.0,98.148148
425326,14.444444,90.0,94.693878,1.2,7.826088,10.714284,11.607141,10.256411,0.0,48.079997,24.37811,2.019204,2.262441,56.249997,62.464183,56.91226999999999,5.494505,59.05511800000001
425332,10.050252,95.40636,88.56305,6.360425,1.22449,6.550221,14.760148,19.35484,0.0,34.051324,23.193913,0.888655,1.659752,65.853659,92.725029,71.264449,0.392927,88.359788
425333,7.39645,100.0,99.156118,4.166665,5.316456,4.261362,31.165312,16.831685,0.0,24.844748000000006,12.2905,1.371868,6.958763,74.03846300000002,94.91228,63.460692,0.539084,94.396552
